Hospital_Name,Hospital_Address,Opening_Hour,Hospital_Phone,Latitude,Longitude,Hospital_Si,Hospital_Gu
제주 온동물병원,제주특별자치도 제주시 신대로 136 102호, 월~금 09:00 ~ 20:30,064-742-8575,33.48507524,126.496034,제주특별자치도,제주시
제주대학교 수의과대학 부설동물병원,제주특별자치도 제주시 제주대학로 102,등록된 정보가 없습니다,064-754-3380,33.45723698,126.5642939,제주특별자치도,제주시
조은동물병원,제주특별자치도 서귀포시 동문로 40,등록된 정보가 없습니다,064-762-0243,33.25027843,126.5648974,제주특별자치도,서귀포시
한림동물병원,제주특별자치도 제주시 한림읍 한림상로 114," 월,화,목,금 10:00 ~ 17:00",064-900-9877,33.40964727,126.2651211,제주특별자치도,제주시
서사라동물병원,제주특별자치도 제주시 서사로 148-1,등록된 정보가 없습니다,064-702-1275,33.4991455,126.5196209,제주특별자치도,제주시
표선동물병원,제주특별자치도 서귀포시 표선면 번영로 3510 101호," 월,화,목,금 09:00 ~ 17:00 · 휴게시간 월,화,목,금 12:00 ~ 14:00",064-787-7582,33.33561775,126.8281987,제주특별자치도,서귀포시
마리네동물병원,제주특별자치도 제주시 애월읍 광상로 323-20,등록된 정보가 없습니다,064-799-4575,33.44196141,126.3988741,제주특별자치도,제주시
한사랑동물병원,제주특별자치도 제주시 인다10길 31, 월~금 09:00 ~ 19:00,064-747-3000,33.47458554,126.5489185,제주특별자치도,제주시
한수풀동물병원,제주특별자치도 제주시 한림읍 한림로 655,등록된 정보가 없습니다,064-796-4451,33.4143534,126.2629973,제주특별자치도,제주시
신제주동물병원,제주특별자치도 제주시 과원북4길 7, 월~금 10:00 ~ 17:00 · 휴게시간 월~금 12:00 ~ 13:00,064-744-2992,33.48136343,126.4827185,제주특별자치도,제주시
마음동물의료센터,제주특별자치도 제주시 조공포길 29,등록된 정보가 없습니다,064-749-0302,33.48968214,126.4343685,제주특별자치도,제주시
24시동물병원,제주특별자치도 제주시 연삼로 353,등록된 정보가 없습니다,064-702-2475,33.49271794,126.5300328,제주특별자치도,제주시
사랑동물병원,제주특별자치도 제주시 애월읍 일주서로 6254-3 1층,등록된 정보가 없습니다,등록된 정보가 없습니다,33.46089274,126.3227661,제주특별자치도,제주시
캣츠앤독스,제주특별자치도 서귀포시 일주동로 8621 3층, 매일 09:00 ~ 20:00,064-733-0071,33.2542169,126.5671626,제주특별자치도,서귀포시
팜앤팜동물병원,제주특별자치도 제주시 한림읍 동명남길 6,등록된 정보가 없습니다,064-796-3610,33.3935699,126.2747676,제주특별자치도,제주시
중문동물병원,제주특별자치도 서귀포시 천제연로 265," 월,화,목,금,토 10:00 ~ 18:30 · 휴게시간 월,화,목,금,토,일 13:00 ~ 14:00",064-739-3111,33.25132692,126.4329731,제주특별자치도,서귀포시
한국금호동물병원,제주특별자치도 제주시 구좌읍 해맞이해안로 1076-1,등록된 정보가 없습니다,등록된 정보가 없습니다,33.53990719,126.8354132,제주특별자치도,제주시
나음동물병원,제주특별자치도 제주시 연북로 18," 월,화,목,금 09:30 ~ 19:00",064-747-7585,33.48169344,126.4831128,제주특별자치도,제주시
백록동물병원,제주특별자치도 제주시 우령서로 89, 월~금 09:00 ~ 19:00,등록된 정보가 없습니다,33.48425231,126.4271432,제주특별자치도,제주시
이도씨동물의료센터,제주특별자치도 서귀포시 신서귀로97번길 51 2층,등록된 정보가 없습니다,064-739-2070,33.25398798,126.5069752,제주특별자치도,서귀포시
펫밀리동물병원,제주특별자치도 서귀포시 대정읍 상모대서로 38, 월~금 09:00 ~ 18:00,064-792-7580,33.22615103,126.2582233,제주특별자치도,서귀포시
중앙동물병원,제주특별자치도 제주시 성신로 15,등록된 정보가 없습니다,064-749-7582,33.4912289,126.4850723,제주특별자치도,제주시
삼화훈동물병원,제주특별자치도 제주시 동화로 12 1층, 월~금 09:30 ~ 18:30 · 휴게시간 월~토 12:30 ~ 13:30,064-756-8275,33.51877541,126.5727071,제주특별자치도,제주시
동아동물병원,제주특별자치도 서귀포시 성산읍 서성일로 1239,등록된 정보가 없습니다,064-782-1175,33.44709874,126.9109028,제주특별자치도,서귀포시
해밀동물병원,제주특별자치도 제주시 연신로 85,등록된 정보가 없습니다,064-744-7582,33.49422517,126.5489663,제주특별자치도,제주시
리더스동물병원,제주특별자치도 제주시 노연로 131,등록된 정보가 없습니다,064-749-7533,33.48595676,126.4942923,제주특별자치도,제주시
다나동물병원,제주특별자치도 제주시 동광로 119,등록된 정보가 없습니다,064-757-7577,33.50700223,126.5395146,제주특별자치도,제주시
동물병원도담도담,제주특별자치도 서귀포시 남원읍 태위로723번길 31-11,등록된 정보가 없습니다,064-764-7543,33.28174901,126.7209915,제주특별자치도,서귀포시
예서동물병원,제주특별자치도 제주시 수덕로 13 이화2차아파트 1층 103호, 월~금 10:00 ~ 18:30 · 휴게시간 월~토 12:00 ~ 13:00,064-749-1801,33.4878649,126.4749994,제주특별자치도,제주시
해맑은 동물병원,제주특별자치도 제주시 한라대학로 75, 월~금 09:00 ~ 18:00 · 휴게시간 월~토 12:00 ~ 13:00,064-742-1868,33.47651804,126.478382,제주특별자치도,제주시
찬 s 동물병원,제주특별자치도 제주시 신광로 105,등록된 정보가 없습니다,등록된 정보가 없습니다,33.48261311,126.4900672,제주특별자치도,제주시
이스턴동물병원,제주특별자치도 제주시 연삼로 522," 월,화,목,금 10:00 ~ 20:00",064-757-8275,33.50111437,126.5450518,제주특별자치도,제주시
제주오름동물병원,제주특별자치도 제주시 월산남길 131 1층,등록된 정보가 없습니다,064-745-3197,33.46363597,126.4707019,제주특별자치도,제주시
강남 동물병원,제주특별자치도 제주시 중앙로 106,등록된 정보가 없습니다,064-723-2005,33.5088724,126.5234925,제주특별자치도,제주시
봄이든동물병원,제주특별자치도 제주시 애월읍 일주서로 7143,등록된 정보가 없습니다,등록된 정보가 없습니다,33.48603763,126.411878,제주특별자치도,제주시
수동물병원,제주특별자치도 제주시 서사로 91-1,등록된 정보가 없습니다,064-753-3375,33.5040923,126.5201422,제주특별자치도,제주시
다호문동물병원,제주특별자치도 제주시 한림읍 한림남2길 17-2,등록된 정보가 없습니다,064-796-2050,33.41183925,126.263242,제주특별자치도,제주시
제주양돈농협 동물병원,제주특별자치도 제주시 한림읍 한림상로 127-2,등록된 정보가 없습니다,등록된 정보가 없습니다,33.41117025,126.2666325,제주특별자치도,제주시
동물병원퍼피하우스,제주특별자치도 제주시 용담로17길 12,등록된 정보가 없습니다,064-721-5703,33.50976138,126.5160758,제주특별자치도,제주시
금악동물병원,제주특별자치도 제주시 한림읍 금악로 41,등록된 정보가 없습니다,064-796-8275,33.36077197,126.2977386,제주특별자치도,제주시
제주동물병원,제주특별자치도 제주시 애월읍 하귀동남1길 2-5,등록된 정보가 없습니다,등록된 정보가 없습니다,33.48420919,126.4122926,제주특별자치도,제주시
샘동물병원,제주특별자치도 제주시 동회천길 22,등록된 정보가 없습니다,064-721-2707,33.50426987,126.6157093,제주특별자치도,제주시
송동물병원,제주특별자치도 제주시 일주동로 185,등록된 정보가 없습니다,등록된 정보가 없습니다,33.5191288,126.5652368,제주특별자치도,제주시
이의종동물병원,제주특별자치도 제주시 한림읍 한림로12길 19,등록된 정보가 없습니다,064-796-2045,33.41532843,126.2668554,제주특별자치도,제주시
제주동물메디컬센터,제주특별자치도 제주시 제주대학로 73,등록된 정보가 없습니다,064-725-5689,33.45917514,126.5579749,제주특별자치도,제주시
남문동물병원,제주특별자치도 제주시 중앙로 114-1 1층, 월~토 10:00 ~ 18:00,064-757-0295,33.50821256,126.5238786,제주특별자치도,제주시
제주대학교 수의과대학부설 말전문동물병원,제주특별자치도 제주시 산천단남길 42, 월~금 09:00 ~ 18:00,064-725-0175,33.44697466,126.5627005,제주특별자치도,제주시
탐라수산질병관리원,제주특별자치도 제주시 조천읍 북선로 344,등록된 정보가 없습니다,등록된 정보가 없습니다,33.5127252,126.6967692,제주특별자치도,제주시
웰니스동물병원,제주특별자치도 제주시 도령로 136,등록된 정보가 없습니다,064-711-7572,33.49302386,126.4916401,제주특별자치도,제주시
이소영동물병원,제주특별자치도 제주시 연삼로 518 1층," 월,화,목,금 10:00 ~ 18:00",064-722-3375,33.50098401,126.5447871,제주특별자치도,제주시
제주피그클리닉,제주특별자치도 제주시 한림읍 한림로 580,등록된 정보가 없습니다,064-796-1136,33.40857718,126.2587272,제주특별자치도,제주시
제일동물병원,제주특별자치도 제주시 한림읍 금악로 25,등록된 정보가 없습니다,064-796-7111,33.35928496,126.2965903,제주특별자치도,제주시
제주 동물병원,제주특별자치도 제주시 애월읍 어림비로 361,등록된 정보가 없습니다,등록된 정보가 없습니다,33.40438922,126.3383877,제주특별자치도,제주시
한서동물병원,제주특별자치도 제주시 아봉로 759,등록된 정보가 없습니다,064-721-0654,33.49131152,126.5913139,제주특별자치도,제주시
피그랑동물병원,제주특별자치도 제주시 해안마을8길 1,등록된 정보가 없습니다,등록된 정보가 없습니다,33.45466689,126.4546196,제주특별자치도,제주시
힘찬동물메디컬센터,제주특별자치도 제주시 연북로 556 1층, 매일 09:00 ~ 23:00 · 휴게시간 매일 19:00 ~ 19:30 · 휴게시간 매일 13:00 ~ 14:00,064-805-7585,33.48639614,126.5390827,제주특별자치도,제주시
남원수의과병원,제주특별자치도 서귀포시 남원읍 태위로 687,등록된 정보가 없습니다,064-764-1050,33.2794969,126.7198617,제주특별자치도,서귀포시
한밭동물병원,제주특별자치도 제주시 한림읍 한림상로 203,등록된 정보가 없습니다,064-796-8545,33.41651649,126.2681608,제주특별자치도,제주시
준마동물병원,제주특별자치도 제주시 애월읍 광령자종길 16,등록된 정보가 없습니다,등록된 정보가 없습니다,33.46487151,126.4241011,제주특별자치도,제주시
아라아이동물병원,제주특별자치도 제주시 인다6길 45 1층," 월,수,목,금,토,일 09:00 ~ 19:00",064-753-7575,33.47517888,126.5480025,제주특별자치도,제주시
제주말전문병원,제주특별자치도 제주시 한림읍 광산로 782-79,등록된 정보가 없습니다,064-796-8520,33.34910456,126.3336675,제주특별자치도,제주시
크라운 동물병원,제주특별자치도 제주시 애월읍 유수암평화5길 34-24,등록된 정보가 없습니다,등록된 정보가 없습니다,33.42621057,126.4053858,제주특별자치도,제주시
웰빙동물병원,제주특별자치도 제주시 애월읍 하광로 471,등록된 정보가 없습니다,064-752-5106,33.44932043,126.4294917,제주특별자치도,제주시
호크마동물병원,제주특별자치도 제주시 동제원길 80,등록된 정보가 없습니다,070-8031-4038,33.52168807,126.5611736,제주특별자치도,제주시
사랑동물병원,제주특별자치도 제주시 애월읍 일주서로 6254-3,등록된 정보가 없습니다,등록된 정보가 없습니다,33.46089274,126.3227661,제주특별자치도,제주시
제주특별자치도 동물보호센터,제주특별자치도 제주시 첨단동길 184-14," 월,화,목,금 14:00 ~ 16:00",064-710-4067,33.4555329,126.5892131,제주특별자치도,제주시
아라동물병원,제주특별자치도 제주시 중앙로 581,등록된 정보가 없습니다,등록된 정보가 없습니다,33.47141531,126.5457981,제주특별자치도,제주시
24시부평종합동물의료센터,인천 부평구 부평대로 138 신일유스테이션 2층, 매일 09:00 ~ 21:00 · 휴게시간 매일 13:00 ~ 14:00,032-511-6836,37.50378144,126.7220001,인천,부평구
24시포인트동물의료센터,"인천 미추홀구 낙섬중로 92 1,2층",매일 00:00 ~ 24:00 · 휴게시간 매일 13:00 ~ 14:00,032-882-8275,37.45565838,126.6407753,인천,미추홀구
24시독스동물병원,인천 남동구 남동대로 912 유진빌딩 1층,매일 00:00 ~ 24:00,032-433-0075,37.46377552,126.7084652,인천,남동구
스카이동물메디컬센터 인천점,인천 남동구 남동대로799번길 8 구월지웰시티푸르지오 오피스텔 C동 3층 301호,등록된 정보가 없습니다,032-715-7959,37.45405923,126.707707,인천,남동구
24시더원동물병원,인천 서구 발산로 41 4층 401~407호,매일 00:00 ~ 24:00,032-569-6677,37.59299096,126.7120122,인천,서구
아프리카 동물의료센터,인천 부평구 장제로340번길 5 3층, 월~금 09:00 ~ 22:00 · 휴게시간 월~금 13:00 ~ 14:00,032-508-7582,37.51615957,126.7325716,인천,부평구
